station,jaar,erosiviteit
VMM_P08_028,2022,752.3923198494847
VMM_P08_028,2023,1159.8783771676497
VMM_P08_028,2024,1278.87456572273
VMM_P08_031,2009,2087.875659324614
VMM_P08_031,2010,1819.6572851276273
VMM_P08_031,2011,2428.694839937428
VMM_P08_031,2012,1105.2256787256158
VMM_P08_031,2013,865.6523303212168
VMM_P08_031,2014,1310.512611731321
VMM_P08_031,2015,830.6110904423614
VMM_P08_031,2016,1151.4572847479794
VMM_P08_031,2019,905.5325237975414
VMM_P08_031,2020,609.509581566313
VMM_P08_031,2021,1560.6953540702073
VMM_P08_031,2022,956.2107471426763
VMM_P08_031,2023,1360.5539965751336
VMM_P08_031,2024,3520.284478776001
VMM_P08_033,2009,1883.782237623378
VMM_P08_033,2010,1131.5545063634058
VMM_P08_033,2011,2008.635085587433
VMM_P08_033,2012,896.6605412431064
VMM_P08_033,2013,1038.7763761844628
VMM_P08_033,2014,1116.3331115853507
VMM_P08_033,2015,755.5780236009874
VMM_P08_033,2017,1210.117894240059
VMM_P08_033,2018,2764.890848516196
VMM_P08_033,2019,1360.0336769459448
VMM_P08_033,2020,794.4383615707184
VMM_P08_033,2021,1646.5979783459345
VMM_P08_033,2022,835.8028470588253
VMM_P08_033,2023,1335.6802170376263
VMM_P09_012,2005,693.3203121673291
VMM_P09_012,2006,609.8949572424583
VMM_P09_012,2007,1119.5182054070704
VMM_P09_012,2008,1414.7548451370183
VMM_P09_012,2011,1845.3781002401645
VMM_P09_012,2012,1237.7821461511244
VMM_P09_012,2014,1902.8234912812004
VMM_P09_012,2015,907.817340575493
VMM_P09_012,2016,1097.122147509908
VMM_P09_012,2017,579.577756323791
VMM_P09_012,2018,583.9761727625632
VMM_P09_012,2019,1553.2419229888878
VMM_P09_012,2020,960.4958577836103
VMM_P09_012,2021,1566.8660444383618
VMM_P09_012,2022,1928.132012305664
VMM_P09_012,2023,2146.231569319266
VMM_P09_012,2024,2354.0638582998986
VMM_P09_016,2005,1514.9985698492142
VMM_P09_016,2006,883.820669369489
VMM_P09_016,2007,880.3258479271773
VMM_P09_016,2009,2347.613896615697
VMM_P09_016,2010,1393.235058538996
VMM_P09_016,2011,1384.3982575267714
VMM_P09_016,2012,730.9628662029644
VMM_P09_016,2013,570.2501707471056
VMM_P09_016,2015,1785.0459218556139
VMM_P09_016,2016,1831.9055316276367
VMM_P09_016,2017,692.4883802580878
VMM_P09_016,2018,606.0927845321473
VMM_P09_016,2019,863.735258387253
VMM_P09_016,2020,747.4907579796532
VMM_P09_016,2021,1944.1750600781795
VMM_P09_016,2022,1112.8513379236151
VMM_P09_016,2023,1014.6977576317065
VMM_P09_016,2024,1891.6765034495172
VMM_P09_025,2009,1154.068800508594
VMM_P09_025,2010,1498.9401515074885
VMM_P09_025,2011,1296.782427601434
VMM_P09_025,2012,666.0943541463304
VMM_P09_025,2013,553.5483247814882
VMM_P09_025,2014,1979.3978707258846
VMM_P09_025,2015,747.5871898519898
VMM_P09_025,2016,2250.631976564519
VMM_P09_025,2017,971.5924313145767
VMM_P09_025,2018,899.0208673061197
VMM_P09_025,2019,977.9697548358461
VMM_P09_025,2020,665.0364860454953
VMM_P09_025,2021,2259.6347625455355
VMM_P09_025,2022,1003.0423510622214
VMM_P09_025,2023,1651.046855010952
VMM_P09_025,2024,2487.753903935322
VMM_P09_026,2009,1328.2848763818447
VMM_P09_026,2013,832.8951034642574
VMM_P09_026,2014,911.8220653095716
VMM_P09_026,2015,984.7791223548817
VMM_P09_026,2016,1660.3844616763413
VMM_P09_026,2017,638.8592092351747
VMM_P09_026,2018,801.9138927417309
VMM_P09_026,2019,959.0762144812622
VMM_P09_026,2020,1502.152015806583
VMM_P09_026,2021,1908.568882376959
VMM_P09_026,2022,1192.9548475768815
VMM_P09_026,2023,1752.3292775089158
VMM_P09_026,2024,1574.5312460318862
VMM_P09_032,2009,812.2459815156095
VMM_P09_032,2010,811.0145436836731
VMM_P09_032,2011,2193.6714600152573
VMM_P09_032,2012,1110.310069796793
VMM_P09_032,2013,606.5112915602928
VMM_P09_032,2014,1849.8960967001888
VMM_P09_032,2015,1269.228412695222
VMM_P09_032,2017,413.32627696669425
VMM_P09_032,2018,867.9107097112112
VMM_P09_032,2019,1199.3061693235516
VMM_P09_032,2020,3375.4569168747853
VMM_P09_032,2021,1872.0745507625193
VMM_P09_032,2022,752.5889525711008
VMM_P09_032,2023,1540.9619780832006
VMM_P09_032,2024,1458.6101321785206
VMM_P09_034,2009,732.1359334114039
VMM_P09_034,2010,1149.7565996569742
VMM_P09_034,2011,1681.921782812337
VMM_P09_034,2013,1219.5801163176461
VMM_P09_034,2014,2231.6387247012926
VMM_P09_034,2015,951.3947892041763
VMM_P09_034,2016,1149.5447140796498
VMM_P09_034,2017,759.9094517416612
VMM_P09_034,2018,1124.5163284724135
VMM_P09_034,2019,1031.9396518441483
VMM_P09_034,2020,595.4478452810142
VMM_P09_034,2022,1230.1727042657665
VMM_P09_034,2023,1207.5246987070466
VMM_P09_034,2024,1123.1796226780082
VMM_P09_035,2009,1780.603987215675
VMM_P09_035,2011,2016.1828104904191
VMM_P09_035,2014,1564.5046310180487
VMM_P09_035,2019,1498.829576783847
VMM_P09_035,2020,1189.3684332724984
VMM_P09_035,2021,2339.01631332889
VMM_P09_035,2022,1359.7968391940146
VMM_P09_035,2023,2056.4772721956288
VMM_P09_035,2024,1711.6594175804976
VMM_P10_011,2005,856.4382692439473
VMM_P10_011,2006,1342.0556040271929
VMM_P10_011,2007,1237.7977461595667
VMM_P10_011,2008,1088.22857676025
VMM_P10_011,2009,884.9274273067169
VMM_P10_011,2011,1351.4624407910542
VMM_P10_011,2012,1226.9073977754867
VMM_P10_011,2013,1046.4073359567167
VMM_P10_011,2014,1398.5991121660586
VMM_P10_011,2016,2370.274856821688
VMM_P10_011,2017,829.3704003956005
VMM_P10_011,2018,1241.9551702222404
VMM_P10_011,2019,874.0670295846602
VMM_P10_011,2020,601.687508028474
VMM_P10_011,2021,3291.5298348463098
VMM_P10_011,2023,1504.6886245566254
VMM_P10_011,2024,2114.0019028444426
VMM_P10_042,2009,1160.0537803043997
VMM_P10_042,2011,835.892817989334
VMM_P10_042,2012,1396.9200216412864
VMM_P10_042,2013,770.992129704774
VMM_P10_042,2015,1710.6701806762394
VMM_P10_042,2016,2278.199317845711
VMM_P10_042,2017,894.6501261628836
VMM_P10_042,2018,1160.4257092905736
VMM_P10_042,2020,1567.9528104142862
VMM_P10_042,2021,2493.7323778728132
VMM_P10_042,2022,1110.2609377640833
VMM_P10_042,2023,1690.1531673405314
VMM_P10_042,2024,1595.9271809359946
VMM_P11_002,2005,3115.463249121458
VMM_P11_002,2006,1108.4121584287939
VMM_P11_002,2007,1298.7906547717996
VMM_P11_002,2008,1608.668595726768
VMM_P11_002,2009,926.1570231056966
VMM_P11_002,2010,1173.7103249982945
VMM_P11_002,2011,1336.7907808063592
VMM_P11_002,2013,775.5932381589546
VMM_P11_002,2014,2510.6354418773494
VMM_P11_002,2015,662.4912566613236
VMM_P11_002,2016,1564.815172583059
VMM_P11_002,2017,923.1095791959524
VMM_P11_002,2018,685.1916590950996
VMM_P11_002,2019,752.6375155219976
VMM_P11_002,2020,575.4757890283747
VMM_P11_002,2021,1242.337667381984
VMM_P11_002,2022,1266.7944861464491
VMM_P11_002,2023,2156.426673586509
VMM_P11_002,2024,1267.7275924837181
VMM_P11_007,2005,1591.9430628183127
VMM_P11_007,2006,1458.664282436678
VMM_P11_007,2008,1344.1936188271955
VMM_P11_007,2009,1000.7975963446651
VMM_P11_007,2010,1145.6116039599406
VMM_P11_007,2011,2133.6131616383295
VMM_P11_007,2012,1773.678031771321
VMM_P11_007,2013,1314.0481094312288
VMM_P11_007,2014,2466.499117465462
VMM_P11_007,2015,888.5593411780925
VMM_P11_007,2016,1008.833383008265
VMM_P11_007,2017,787.3603207073147
VMM_P11_007,2018,1067.7915474720107
VMM_P11_007,2019,899.7252264856336
VMM_P11_007,2020,803.4000305022462
VMM_P11_007,2021,1709.2444423782215
VMM_P11_007,2022,877.1140992086416
VMM_P11_007,2023,1059.6365896598713
VMM_P11_007,2024,2240.311925580469
VMM_P11_024,2008,1808.3541776514446
VMM_P11_024,2010,1219.7485567153421
VMM_P11_024,2011,961.8070277659413
VMM_P11_024,2012,3293.2817798693586
VMM_P11_024,2013,921.9073985779471
VMM_P11_024,2014,1388.326489032501
VMM_P11_024,2015,868.9039575062616
VMM_P11_024,2016,4142.752554888101
VMM_P11_024,2017,671.1625784878129
VMM_P11_024,2018,1109.3014925408575
VMM_P11_024,2019,733.0574764575512
VMM_P11_024,2020,664.516289819588
VMM_P11_024,2021,893.4344188488968
VMM_P11_024,2022,939.6118988806893
VMM_P11_024,2023,2858.0599959816577
VMM_P11_024,2024,2081.9239358447226
VMM_P11_043,2009,889.143635523696
VMM_P11_043,2010,1125.6436068933758
VMM_P11_043,2011,2423.4710437758863
VMM_P11_043,2012,616.3522065569933
VMM_P11_043,2014,2506.183027175038
VMM_P11_043,2015,1546.6153612082167
VMM_P11_043,2016,3039.2524132726644
VMM_P11_043,2017,712.064325383072
VMM_P11_043,2018,978.261011303936
VMM_P11_043,2019,1077.5355047996602
VMM_P11_043,2020,788.6485882804374
VMM_P11_043,2021,1256.5579836690224
VMM_P11_043,2023,1873.5294030923494
