station,jaar,periode,erosiviteit
VMM_P03_036,2016,12,141.9
VMM_P03_036,2016,13,139.72
VMM_P03_036,2016,14,0.73
VMM_P03_036,2016,15,44.14
VMM_P03_036,2016,16,3.31
VMM_P03_036,2016,17,3.65
VMM_P03_036,2016,18,0.6
VMM_P03_036,2016,19,44.84
VMM_P03_036,2016,20,17.78
VMM_P03_036,2016,21,41.84
VMM_P03_036,2016,22,37.14
VMM_P03_036,2016,23,0.49
VMM_P03_036,2016,24,7.27
VMM_P03_036,2017,1,54.02
VMM_P03_036,2017,2,2.42
VMM_P03_036,2017,3,1.7
VMM_P03_036,2017,4,55.73
VMM_P03_036,2017,5,13.1
VMM_P03_036,2017,6,4.78
VMM_P03_036,2017,7,2.02
VMM_P03_036,2017,8,16.13
VMM_P03_036,2017,9,4.08
VMM_P03_036,2017,10,60.62
VMM_P03_036,2017,11,27.84
VMM_P03_036,2017,12,25.07
VMM_P03_036,2017,13,38.38
VMM_P03_036,2017,14,32.06
VMM_P03_036,2017,15,53.02
VMM_P03_036,2017,16,107.61
VMM_P03_036,2017,17,340.09
VMM_P03_036,2017,18,23.53
VMM_P03_036,2017,19,69.31
VMM_P03_036,2017,20,7.89
VMM_P03_036,2017,21,33.12
VMM_P03_036,2017,22,45.04
VMM_P03_036,2017,23,53.45
VMM_P03_036,2017,24,22.63
VMM_P03_036,2018,1,34.86
VMM_P03_036,2018,2,24.85
VMM_P03_036,2018,3,8.77
VMM_P03_036,2018,4,0.0
VMM_P03_036,2018,5,68.52
VMM_P03_036,2018,6,26.32
VMM_P03_036,2018,7,30.65
VMM_P03_036,2018,8,39.39
VMM_P03_036,2018,9,0.0
VMM_P03_036,2018,10,18.72
VMM_P03_036,2018,11,7.76
VMM_P03_036,2018,12,0.0
VMM_P03_036,2018,13,0.0
VMM_P03_036,2018,14,14.64
VMM_P03_036,2018,15,50.35
VMM_P03_036,2018,16,121.18
VMM_P03_036,2018,17,2.04
VMM_P03_036,2018,18,43.99
VMM_P03_036,2018,19,19.76
VMM_P03_036,2018,20,28.58
VMM_P03_036,2018,21,41.39
VMM_P03_036,2018,22,2.24
VMM_P03_036,2018,23,28.17
VMM_P03_036,2018,24,20.1
VMM_P03_036,2019,1,4.14
VMM_P03_036,2019,2,18.37
VMM_P03_036,2019,3,10.83
VMM_P03_036,2019,4,4.7
VMM_P03_036,2019,5,74.63
VMM_P03_036,2019,6,2.38
VMM_P03_036,2019,7,18.55
VMM_P03_036,2019,8,6.68
VMM_P03_036,2019,9,10.77
VMM_P03_036,2019,10,54.32
VMM_P03_036,2019,11,209.08
VMM_P03_036,2019,12,58.41
VMM_P03_036,2019,13,0.0
VMM_P03_036,2019,14,46.96
VMM_P03_036,2019,15,30.12
VMM_P03_036,2019,16,14.62
VMM_P03_036,2019,17,38.47
VMM_P03_036,2019,18,131.79
VMM_P03_036,2019,19,40.08
VMM_P03_036,2019,20,37.68
VMM_P03_036,2019,21,15.78
VMM_P03_036,2019,22,8.47
VMM_P03_036,2019,23,29.11
VMM_P03_036,2019,24,13.29
VMM_P03_036,2020,1,11.6
VMM_P03_036,2020,2,4.0
VMM_P03_036,2020,3,60.21
VMM_P03_036,2020,4,83.6
VMM_P03_036,2020,5,37.26
VMM_P03_036,2020,6,0.21
VMM_P03_036,2020,7,0.0
VMM_P03_036,2020,8,7.3
VMM_P03_036,2020,9,3.7
VMM_P03_036,2020,10,0.0
VMM_P03_036,2020,11,73.05
VMM_P03_036,2020,12,95.59
VMM_P03_036,2020,13,5.84
VMM_P03_036,2020,14,3.58
VMM_P03_036,2020,15,248.33
VMM_P03_036,2020,16,6.69
VMM_P03_036,2020,17,0.0
VMM_P03_036,2020,18,131.18
VMM_P03_036,2020,19,39.68
VMM_P03_036,2020,20,9.47
VMM_P03_036,2020,21,19.0
VMM_P03_036,2020,22,8.8
VMM_P03_036,2020,23,5.27
VMM_P03_036,2020,24,13.61
VMM_P03_036,2021,1,13.29
VMM_P03_036,2021,2,35.1
VMM_P03_036,2021,3,17.76
VMM_P03_036,2021,4,2.06
VMM_P03_036,2021,5,16.43
VMM_P03_036,2021,6,1.42
VMM_P03_036,2021,7,8.76
VMM_P03_036,2021,8,5.41
VMM_P03_036,2021,9,276.17
VMM_P03_036,2021,10,97.4
VMM_P03_036,2021,11,257.31
VMM_P03_036,2021,12,357.96
VMM_P03_036,2021,13,153.67
VMM_P03_036,2021,14,107.11
VMM_P03_036,2021,15,21.33
VMM_P03_036,2021,16,45.59
VMM_P03_036,2021,17,1.24
VMM_P03_036,2021,18,11.67
VMM_P03_036,2021,19,31.08
VMM_P03_036,2021,20,91.23
VMM_P03_036,2021,21,14.41
VMM_P03_036,2021,22,43.58
VMM_P03_036,2021,23,11.3
VMM_P03_036,2021,24,13.24
VMM_P03_036,2022,1,19.75
VMM_P03_036,2022,2,2.22
VMM_P03_036,2022,3,20.4
VMM_P03_036,2022,4,44.12
VMM_P03_036,2022,5,0.0
VMM_P03_036,2022,6,0.11
VMM_P03_036,2022,7,37.48
VMM_P03_036,2022,8,0.0
VMM_P03_036,2022,9,0.0
VMM_P03_036,2022,10,75.66
VMM_P03_036,2022,11,17.01
VMM_P03_036,2022,12,93.11
VMM_P03_036,2022,13,0.0
VMM_P03_036,2022,14,5.48
VMM_P03_036,2022,15,0.97
VMM_P03_036,2022,16,37.77
VMM_P03_036,2022,17,575.23
VMM_P03_036,2022,18,118.74
VMM_P03_036,2022,19,1.03
VMM_P03_036,2022,20,12.42
VMM_P03_036,2022,21,10.72
VMM_P03_036,2022,22,44.5
VMM_P03_036,2022,23,2.25
VMM_P03_036,2022,24,56.2
VMM_P03_036,2023,1,34.41
VMM_P03_036,2023,2,6.41
VMM_P03_036,2023,3,0.5
VMM_P03_036,2023,4,0.16
VMM_P03_036,2023,5,52.53
VMM_P03_036,2023,6,29.18
VMM_P03_036,2023,7,9.82
VMM_P03_036,2023,8,90.33
VMM_P03_036,2023,9,18.56
VMM_P03_036,2023,10,0.0
VMM_P03_036,2023,11,0.0
VMM_P03_036,2023,12,91.62
VMM_P03_036,2023,13,44.32
VMM_P03_036,2023,14,168.86
VMM_P03_036,2023,15,129.63
VMM_P03_036,2023,16,59.23
VMM_P03_036,2023,17,2.25
VMM_P03_036,2023,18,59.9
VMM_P03_036,2023,19,23.5
VMM_P03_036,2023,20,51.9
VMM_P03_036,2023,21,157.37
VMM_P03_036,2023,22,35.83
VMM_P03_036,2023,23,24.11
VMM_P03_036,2023,24,26.03
VMM_P03_036,2024,1,90.16
VMM_P03_036,2024,2,6.67
VMM_P03_036,2024,3,40.13
VMM_P03_036,2024,4,9.74
VMM_P03_036,2024,5,17.97
VMM_P03_036,2024,6,15.27
VMM_P03_036,2024,7,29.83
VMM_P03_036,2024,8,22.05
VMM_P03_036,2024,9,132.54
VMM_P03_036,2024,10,139.74
VMM_P03_036,2024,11,124.48
VMM_P03_036,2024,12,17.57
VMM_P03_036,2024,13,49.5
VMM_P03_036,2024,14,9.18
VMM_P03_036,2024,15,7.76
VMM_P03_036,2024,16,84.84
VMM_P03_036,2024,17,157.85
VMM_P03_036,2024,18,20.07
VMM_P03_036,2024,19,12.66
VMM_P03_036,2024,20,12.96
VMM_P03_036,2024,21,2.47
VMM_P03_036,2024,22,55.41
VMM_P03_036,2024,23,20.06
VMM_P03_036,2024,24,20.11
VMM_P03_041,2009,1,1.19
VMM_P03_041,2009,2,16.49
VMM_P03_041,2009,3,23.1
VMM_P03_041,2009,4,1.54
VMM_P03_041,2009,5,3.27
VMM_P03_041,2009,6,31.71
VMM_P03_041,2009,7,2.46
VMM_P03_041,2009,8,3.93
VMM_P03_041,2009,9,100.87
VMM_P03_041,2009,10,131.51
VMM_P03_041,2009,11,82.9
VMM_P03_041,2009,12,7.06
VMM_P03_041,2009,13,109.41
VMM_P03_041,2009,14,84.77
VMM_P03_041,2009,15,7.14
VMM_P03_041,2009,16,4.53
VMM_P03_041,2009,17,8.55
VMM_P03_041,2009,18,0.0
VMM_P03_041,2009,19,333.17
VMM_P03_041,2009,20,0.81
VMM_P03_041,2009,21,32.24
VMM_P03_041,2009,22,95.83
VMM_P03_041,2009,23,27.28
VMM_P03_041,2009,24,17.36
VMM_P03_041,2010,1,3.05
VMM_P03_041,2010,2,14.91
VMM_P03_041,2010,3,1.58
VMM_P03_041,2010,4,26.2
VMM_P03_041,2010,5,0.6
VMM_P03_041,2010,6,163.72
VMM_P03_041,2010,7,4.29
VMM_P03_041,2010,8,3.43
VMM_P03_041,2010,9,4.89
VMM_P03_041,2010,10,8.65
VMM_P03_041,2010,11,33.99
VMM_P03_041,2010,12,1.23
VMM_P03_041,2010,13,74.96
VMM_P03_041,2010,14,31.43
VMM_P03_041,2010,15,239.57
VMM_P03_041,2010,16,563.33
VMM_P03_041,2010,17,114.25
VMM_P03_041,2010,18,21.24
VMM_P03_041,2010,19,10.25
VMM_P03_041,2010,20,44.19
VMM_P03_041,2010,21,59.13
VMM_P03_041,2010,22,7.15
VMM_P03_041,2010,23,3.04
VMM_P03_041,2010,24,14.31
VMM_P03_041,2011,1,21.67
VMM_P03_041,2011,2,11.05
VMM_P03_041,2011,3,3.14
VMM_P03_041,2011,4,10.39
VMM_P03_041,2011,5,0.0
VMM_P03_041,2011,6,7.52
VMM_P03_041,2011,7,0.78
VMM_P03_041,2011,8,0.0
VMM_P03_041,2011,9,2.0
VMM_P03_041,2011,10,8.02
VMM_P03_041,2011,11,3.43
VMM_P03_041,2011,12,44.02
VMM_P03_041,2011,13,70.06
VMM_P03_041,2011,14,28.75
VMM_P03_041,2011,15,32.73
VMM_P03_041,2011,16,16.95
VMM_P03_041,2011,17,23.22
VMM_P03_041,2011,18,3.76
VMM_P03_041,2011,19,4.26
VMM_P03_041,2011,20,8.78
VMM_P03_041,2011,21,0.42
VMM_P03_041,2011,22,0.0
VMM_P03_041,2011,23,78.36
VMM_P03_041,2011,24,38.15
VMM_P03_041,2012,1,73.1
VMM_P03_041,2012,2,9.0
VMM_P03_041,2012,3,1.47
VMM_P03_041,2012,4,1.91
VMM_P03_041,2012,5,43.42
VMM_P03_041,2012,6,0.0
VMM_P03_041,2012,7,9.32
VMM_P03_041,2012,8,42.67
VMM_P03_041,2012,9,155.78
VMM_P03_041,2012,10,19.53
VMM_P03_041,2012,11,120.81
VMM_P03_041,2012,12,80.99
VMM_P03_041,2012,13,158.45
VMM_P03_041,2012,14,72.39
VMM_P03_041,2012,15,748.24
VMM_P03_041,2012,16,35.83
VMM_P03_041,2012,17,6.6
VMM_P03_041,2012,18,20.36
VMM_P03_041,2012,19,46.52
VMM_P03_041,2012,20,31.17
VMM_P03_041,2012,21,10.99
VMM_P03_041,2012,22,5.39
VMM_P03_041,2012,23,40.75
VMM_P03_041,2012,24,44.61
VMM_P03_041,2013,1,4.28
VMM_P03_041,2013,2,51.31
VMM_P03_041,2013,3,11.86
VMM_P03_041,2013,4,0.32
VMM_P03_041,2013,5,7.97
VMM_P03_041,2013,6,2.76
VMM_P03_041,2013,7,4.3
VMM_P03_041,2013,8,2.25
VMM_P03_041,2013,9,11.92
VMM_P03_041,2013,10,58.37
VMM_P03_041,2013,11,0.0
VMM_P03_041,2013,12,31.37
VMM_P03_041,2013,13,37.37
VMM_P03_041,2013,14,238.95
VMM_P03_041,2013,15,17.57
VMM_P03_041,2013,16,2.03
VMM_P03_041,2013,17,110.24
VMM_P03_041,2013,18,9.99
VMM_P03_041,2013,19,73.95
VMM_P03_041,2013,20,31.48
VMM_P03_041,2013,21,71.64
VMM_P03_041,2013,22,5.97
VMM_P03_041,2013,23,3.39
VMM_P03_041,2013,24,28.2
VMM_P03_041,2014,1,109.34
VMM_P03_041,2014,2,11.45
VMM_P03_041,2014,3,20.78
VMM_P03_041,2014,4,7.79
VMM_P03_041,2014,5,0.41
VMM_P03_041,2014,6,12.35
VMM_P03_041,2014,7,23.44
VMM_P03_041,2014,8,0.29
VMM_P03_041,2014,9,23.33
VMM_P03_041,2014,10,83.06
VMM_P03_041,2014,11,371.22
VMM_P03_041,2014,12,16.34
VMM_P03_041,2014,13,181.68
VMM_P03_041,2014,14,71.3
VMM_P03_041,2014,15,82.97
VMM_P03_041,2014,16,64.76
VMM_P03_041,2014,17,0.0
VMM_P03_041,2014,18,29.1
VMM_P03_041,2014,19,72.58
VMM_P03_041,2014,20,15.74
VMM_P03_041,2014,21,22.8
VMM_P03_041,2014,22,0.86
VMM_P03_041,2014,23,8.84
VMM_P03_041,2014,24,50.49
VMM_P03_041,2015,1,61.39
VMM_P03_041,2015,2,20.19
VMM_P03_041,2015,3,1.31
VMM_P03_041,2015,4,15.35
VMM_P03_041,2015,5,32.21
VMM_P03_041,2015,6,13.58
VMM_P03_041,2015,7,2.36
VMM_P03_041,2015,8,0.0
VMM_P03_041,2015,9,136.53
VMM_P03_041,2015,10,17.97
VMM_P03_041,2015,11,0.0
VMM_P03_041,2015,12,14.29
VMM_P03_041,2015,13,6.66
VMM_P03_041,2015,14,23.61
VMM_P03_041,2015,15,127.38
VMM_P03_041,2015,16,273.79
VMM_P03_041,2015,17,36.37
VMM_P03_041,2015,18,63.01
VMM_P03_041,2015,19,4.17
VMM_P03_041,2015,20,0.3
VMM_P03_041,2015,21,4.56
VMM_P03_041,2015,22,78.05
VMM_P03_041,2015,23,8.53
VMM_P03_041,2015,24,1.85
VMM_P03_041,2016,1,88.13
VMM_P03_041,2016,2,56.48
VMM_P03_041,2016,3,22.92
VMM_P03_041,2016,4,10.87
VMM_P03_041,2016,5,24.02
VMM_P03_041,2016,6,12.39
VMM_P03_041,2016,7,45.14
VMM_P03_041,2016,8,11.38
VMM_P03_041,2016,9,2.41
VMM_P03_041,2016,10,590.35
VMM_P03_041,2016,11,99.66
VMM_P03_041,2016,12,144.34
VMM_P03_041,2016,13,27.87
VMM_P03_041,2016,14,24.05
VMM_P03_041,2016,15,36.44
VMM_P03_041,2016,16,2.63
VMM_P03_041,2016,17,0.48
VMM_P03_041,2016,18,2.36
VMM_P03_041,2016,19,8.43
VMM_P03_041,2016,20,46.75
VMM_P03_041,2016,21,35.48
VMM_P03_041,2016,22,34.6
VMM_P03_041,2016,23,0.0
VMM_P03_041,2016,24,6.21
VMM_P03_041,2017,1,75.97
VMM_P03_041,2017,2,2.71
VMM_P03_041,2017,3,1.44
VMM_P03_041,2017,4,28.91
VMM_P03_041,2017,5,10.77
VMM_P03_041,2017,6,3.21
VMM_P03_041,2017,7,0.59
VMM_P03_041,2017,8,4.24
VMM_P03_041,2017,9,59.41
VMM_P03_041,2017,10,0.41
VMM_P03_041,2017,11,30.93
VMM_P03_041,2017,12,0.0
VMM_P03_041,2017,13,56.65
VMM_P03_041,2017,14,60.29
VMM_P03_041,2017,15,48.81
VMM_P03_041,2017,16,36.17
VMM_P03_041,2017,17,148.92
VMM_P03_041,2017,18,9.74
VMM_P03_041,2017,19,16.35
VMM_P03_041,2017,20,17.6
VMM_P03_041,2017,21,18.93
VMM_P03_041,2017,22,61.55
VMM_P03_041,2017,23,58.46
VMM_P03_041,2017,24,26.12
VMM_P03_041,2018,1,26.03
VMM_P03_041,2018,2,62.93
VMM_P03_041,2018,3,11.51
VMM_P03_041,2018,4,0.0
VMM_P03_041,2018,5,107.72
VMM_P03_041,2018,6,7.52
VMM_P03_041,2018,7,40.73
VMM_P03_041,2018,8,19.11
VMM_P03_041,2018,9,0.47
VMM_P03_041,2018,10,144.43
VMM_P03_041,2018,11,82.59
VMM_P03_041,2018,12,0.0
VMM_P03_041,2018,13,0.0
VMM_P03_041,2018,14,0.22
VMM_P03_041,2018,15,71.34
VMM_P03_041,2018,16,24.97
VMM_P03_041,2018,17,19.05
VMM_P03_041,2018,18,55.41
VMM_P03_041,2018,19,5.42
VMM_P03_041,2018,20,76.4
VMM_P03_041,2018,21,19.83
VMM_P03_041,2018,22,2.56
VMM_P03_041,2018,23,34.32
VMM_P03_041,2018,24,15.49
VMM_P03_041,2019,1,4.11
VMM_P03_041,2019,2,24.45
VMM_P03_041,2019,3,18.24
VMM_P03_041,2019,4,8.74
VMM_P03_041,2019,5,61.79
VMM_P03_041,2019,6,0.2
VMM_P03_041,2019,7,5.71
VMM_P03_041,2019,8,17.21
VMM_P03_041,2019,9,28.4
VMM_P03_041,2019,10,10.44
VMM_P03_041,2019,11,461.36
VMM_P03_041,2019,12,208.5
VMM_P03_041,2019,13,1.38
VMM_P03_041,2019,14,36.14
VMM_P03_041,2019,15,8.87
VMM_P03_041,2019,16,4.22
VMM_P03_041,2019,17,11.83
VMM_P03_041,2019,18,74.46
VMM_P03_041,2019,19,35.93
VMM_P03_041,2019,20,15.42
VMM_P03_041,2019,21,23.07
VMM_P03_041,2019,22,9.99
VMM_P03_041,2019,23,25.6
VMM_P03_041,2019,24,11.56
VMM_P03_041,2020,1,4.45
VMM_P03_041,2020,2,3.66
VMM_P03_041,2020,3,23.37
VMM_P03_041,2020,4,41.65
VMM_P03_041,2020,5,35.6
VMM_P03_041,2020,6,0.18
VMM_P03_041,2020,7,0.0
VMM_P03_041,2020,8,47.92
VMM_P03_041,2020,9,4.54
VMM_P03_041,2020,10,0.0
VMM_P03_041,2020,11,80.03
VMM_P03_041,2020,12,322.35
VMM_P03_041,2020,13,5.63
VMM_P03_041,2020,14,4.4
VMM_P03_041,2020,15,11.6
VMM_P03_041,2020,16,15.92
VMM_P03_041,2020,17,0.0
VMM_P03_041,2020,18,236.51
VMM_P03_041,2020,19,28.36
VMM_P03_041,2020,20,12.84
VMM_P03_041,2020,21,11.22
VMM_P03_041,2020,22,11.04
VMM_P03_041,2020,23,5.85
VMM_P03_041,2020,24,14.38
VMM_P03_041,2021,1,11.31
VMM_P03_041,2021,2,33.98
VMM_P03_041,2021,3,12.12
VMM_P03_041,2021,4,1.57
VMM_P03_041,2021,5,16.99
VMM_P03_041,2021,6,2.15
VMM_P03_041,2021,7,8.65
VMM_P03_041,2021,8,6.21
VMM_P03_041,2021,9,37.92
VMM_P03_041,2021,10,63.36
VMM_P03_041,2021,11,0.6
VMM_P03_041,2021,12,618.9
VMM_P03_041,2021,13,28.21
VMM_P03_041,2021,14,204.01
VMM_P03_041,2021,15,10.86
VMM_P03_041,2021,16,74.59
VMM_P03_041,2021,17,151.48
VMM_P03_041,2021,18,3.7
VMM_P03_041,2021,19,64.57
VMM_P03_041,2021,20,76.25
VMM_P03_041,2021,21,7.34
VMM_P03_041,2021,22,46.11
VMM_P03_041,2021,23,26.55
VMM_P03_041,2021,24,12.41
VMM_P03_041,2022,1,21.12
VMM_P03_041,2022,2,1.3
VMM_P03_041,2022,3,21.59
VMM_P03_041,2022,4,20.15
VMM_P03_041,2022,5,0.0
VMM_P03_041,2022,6,1.29
VMM_P03_041,2022,7,36.79
VMM_P03_041,2022,8,0.0
VMM_P03_041,2022,9,0.0
VMM_P03_041,2022,10,34.86
VMM_P03_041,2022,11,81.17
VMM_P03_041,2022,12,221.59
VMM_P03_041,2022,13,0.7
VMM_P03_041,2022,14,265.87
VMM_P03_041,2022,15,0.0
VMM_P03_041,2022,16,13.81
VMM_P03_041,2022,17,124.77
VMM_P03_041,2022,18,104.0
VMM_P03_041,2022,19,0.0
VMM_P03_041,2022,20,14.59
VMM_P03_041,2022,21,10.11
VMM_P03_041,2022,22,38.88
VMM_P03_041,2022,23,5.31
VMM_P03_041,2022,24,61.12
VMM_P03_041,2023,1,51.9
VMM_P03_041,2023,2,11.36
VMM_P03_041,2023,3,0.07
VMM_P03_041,2023,4,0.0
VMM_P03_041,2023,5,61.04
VMM_P03_041,2023,6,16.8
VMM_P03_041,2023,7,14.19
VMM_P03_041,2023,8,12.16
VMM_P03_041,2023,9,98.49
VMM_P03_041,2023,10,0.0
VMM_P03_041,2023,11,0.0
VMM_P03_041,2023,12,38.15
VMM_P03_041,2023,13,27.23
VMM_P03_041,2023,14,58.59
VMM_P03_041,2023,15,58.64
VMM_P03_041,2023,16,62.94
VMM_P03_041,2023,17,4.91
VMM_P03_041,2023,18,76.02
VMM_P03_041,2023,19,27.67
VMM_P03_041,2023,20,75.34
VMM_P03_041,2023,21,66.17
VMM_P03_041,2023,22,41.8
VMM_P03_041,2023,23,25.26
VMM_P03_041,2023,24,37.43
VMM_P03_041,2024,1,72.3
VMM_P03_041,2024,2,4.86
VMM_P03_041,2024,3,43.01
VMM_P03_041,2024,4,6.6
VMM_P03_041,2024,5,10.24
VMM_P03_041,2024,6,13.52
VMM_P03_041,2024,7,12.64
VMM_P03_041,2024,8,17.2
VMM_P03_041,2024,9,59.31
VMM_P03_041,2024,10,383.21
VMM_P03_041,2024,11,11.99
VMM_P03_041,2024,12,14.48
VMM_P03_041,2024,13,25.35
VMM_P03_041,2024,14,14.72
VMM_P03_041,2024,15,6.3
VMM_P03_041,2024,16,30.67
VMM_P03_041,2024,17,145.25
VMM_P03_041,2024,18,30.14
VMM_P03_041,2024,19,7.51
VMM_P03_041,2024,20,13.93
VMM_P03_041,2024,21,12.94
VMM_P03_041,2024,22,52.61
VMM_P03_041,2024,23,20.75
VMM_P03_041,2024,24,13.9
VMM_P04_001,2005,1,1.47
VMM_P04_001,2005,2,23.45
VMM_P04_001,2005,3,17.8
VMM_P04_001,2005,4,5.09
VMM_P04_001,2005,5,1.21
VMM_P04_001,2005,6,5.11
VMM_P04_001,2005,7,11.34
VMM_P04_001,2005,8,12.35
VMM_P04_001,2005,9,91.45
VMM_P04_001,2005,10,103.71
VMM_P04_001,2005,11,11.76
VMM_P04_001,2005,12,56.07
VMM_P04_001,2005,13,266.95
VMM_P04_001,2005,14,435.23
VMM_P04_001,2005,15,528.42
VMM_P04_001,2005,16,42.75
VMM_P04_001,2005,17,415.46
VMM_P04_001,2005,18,10.31
VMM_P04_001,2005,19,0.0
VMM_P04_001,2005,20,12.81
VMM_P04_001,2005,21,4.83
VMM_P04_001,2005,22,27.88
VMM_P04_001,2005,23,4.09
VMM_P04_001,2005,24,11.15
VMM_P04_001,2006,1,0.18
VMM_P04_001,2006,2,1.49
VMM_P04_001,2006,3,22.22
VMM_P04_001,2006,4,16.61
VMM_P04_001,2006,5,7.06
VMM_P04_001,2006,6,6.85
VMM_P04_001,2006,7,20.86
VMM_P04_001,2006,8,6.5
VMM_P04_001,2006,9,0.25
VMM_P04_001,2006,10,158.36
VMM_P04_001,2006,11,150.73
VMM_P04_001,2006,12,13.28
VMM_P04_001,2006,13,58.33
VMM_P04_001,2006,14,12.89
VMM_P04_001,2006,15,687.58
VMM_P04_001,2006,16,13.64
VMM_P04_001,2006,17,0.0
VMM_P04_001,2006,18,0.37
VMM_P04_001,2006,19,90.16
VMM_P04_001,2006,20,97.81
VMM_P04_001,2006,21,10.27
VMM_P04_001,2006,22,23.49
VMM_P04_001,2006,23,20.61
VMM_P04_001,2006,24,7.26
VMM_P04_001,2007,1,57.48
VMM_P04_001,2007,2,12.66
VMM_P04_001,2007,3,14.95
VMM_P04_001,2007,4,13.01
VMM_P04_001,2007,5,20.83
VMM_P04_001,2007,6,6.15
VMM_P04_001,2007,7,0.0
VMM_P04_001,2007,8,0.0
VMM_P04_001,2007,9,30.51
VMM_P04_001,2007,10,26.51
VMM_P04_001,2007,11,147.56
VMM_P04_001,2007,12,165.51
VMM_P04_001,2007,13,150.42
VMM_P04_001,2007,14,582.36
VMM_P04_001,2007,15,63.72
VMM_P04_001,2007,16,168.86
VMM_P04_001,2007,17,2.64
VMM_P04_001,2007,18,17.41
VMM_P04_001,2007,19,10.94
VMM_P04_001,2007,20,8.56
VMM_P04_001,2007,21,16.11
VMM_P04_001,2007,22,7.21
VMM_P04_001,2007,23,15.79
VMM_P04_001,2007,24,0.46
VMM_P04_001,2008,1,4.99
VMM_P04_001,2008,2,6.37
VMM_P04_001,2008,3,75.09
VMM_P04_001,2008,4,19.74
VMM_P04_001,2008,5,36.1
VMM_P04_001,2008,6,20.56
VMM_P04_001,2008,7,3.77
VMM_P04_001,2008,8,14.09
VMM_P04_001,2008,9,76.23
VMM_P04_001,2008,10,242.75
VMM_P04_001,2008,11,447.0
VMM_P04_001,2008,12,1.53
VMM_P04_001,2008,13,828.81
VMM_P04_001,2008,14,587.0
VMM_P04_001,2008,15,169.29
VMM_P04_001,2008,16,46.55
VMM_P04_001,2008,17,67.64
VMM_P04_001,2008,18,18.84
VMM_P04_001,2008,19,15.67
VMM_P04_001,2008,20,12.99
VMM_P04_001,2008,21,12.98
VMM_P04_001,2008,22,8.78
VMM_P04_001,2008,23,12.23
VMM_P04_001,2008,24,1.31
VMM_P04_001,2009,1,1.29
VMM_P04_001,2009,2,15.78
VMM_P04_001,2009,3,13.3
VMM_P04_001,2009,4,1.41
VMM_P04_001,2009,5,3.11
VMM_P04_001,2009,6,22.49
VMM_P04_001,2009,7,7.89
VMM_P04_001,2009,8,4.99
VMM_P04_001,2009,9,225.48
VMM_P04_001,2009,10,33.39
VMM_P04_001,2009,11,67.15
VMM_P04_001,2009,12,13.96
VMM_P04_001,2009,13,667.03
VMM_P04_001,2009,14,78.05
VMM_P04_001,2009,15,8.41
VMM_P04_001,2009,16,11.02
VMM_P04_001,2009,17,6.33
VMM_P04_001,2009,18,0.0
VMM_P04_001,2009,19,310.88
VMM_P04_001,2009,20,1.82
VMM_P04_001,2009,21,27.31
VMM_P04_001,2009,22,105.78
VMM_P04_001,2009,23,27.91
VMM_P04_001,2009,24,16.79
VMM_P04_001,2010,1,0.69
VMM_P04_001,2010,2,13.0
VMM_P04_001,2010,3,3.13
VMM_P04_001,2010,4,16.56
VMM_P04_001,2010,5,1.03
VMM_P04_001,2010,6,112.84
VMM_P04_001,2010,7,11.02
VMM_P04_001,2010,8,16.9
VMM_P04_001,2010,9,24.34
VMM_P04_001,2010,10,8.16
VMM_P04_001,2010,11,6.9
VMM_P04_001,2010,12,2.84
VMM_P04_001,2010,13,318.85
VMM_P04_001,2010,14,14.69
VMM_P04_001,2010,15,102.41
VMM_P04_001,2010,16,519.61
VMM_P04_001,2010,17,362.75
VMM_P04_001,2010,18,397.24
VMM_P04_001,2010,19,7.12
VMM_P04_001,2010,20,49.37
VMM_P04_001,2010,21,296.05
VMM_P04_001,2010,22,34.69
VMM_P04_001,2010,23,3.99
VMM_P04_001,2010,24,7.72
VMM_P04_001,2011,1,13.13
VMM_P04_001,2011,2,8.7
VMM_P04_001,2011,3,4.0
VMM_P04_001,2011,4,5.93
VMM_P04_001,2011,5,0.0
VMM_P04_001,2011,6,10.24
VMM_P04_001,2011,7,0.53
VMM_P04_001,2011,8,0.17
VMM_P04_001,2011,9,0.14
VMM_P04_001,2011,10,35.59
VMM_P04_001,2011,11,248.65
VMM_P04_001,2011,12,404.23
VMM_P04_001,2011,13,117.15
VMM_P04_001,2011,14,148.52
VMM_P04_001,2011,15,87.44
VMM_P04_001,2011,16,128.3
VMM_P04_001,2011,17,83.33
VMM_P04_001,2011,18,9.74
VMM_P04_001,2011,19,23.68
VMM_P04_001,2011,20,4.91
VMM_P04_001,2011,21,1.62
VMM_P04_001,2011,22,0.0
VMM_P04_001,2011,23,76.58
VMM_P04_001,2011,24,73.35
VMM_P04_001,2012,1,22.9
VMM_P04_001,2012,2,9.38
VMM_P04_001,2012,3,3.3
VMM_P04_001,2012,4,1.76
VMM_P04_001,2012,5,2.15
VMM_P04_001,2012,6,0.0
VMM_P04_001,2012,7,10.3
VMM_P04_001,2012,8,46.54
VMM_P04_001,2012,9,59.26
VMM_P04_001,2012,10,1.75
VMM_P04_001,2012,11,75.15
VMM_P04_001,2012,12,25.35
VMM_P04_001,2012,13,370.06
VMM_P04_001,2012,14,83.65
VMM_P04_001,2012,15,0.98
VMM_P04_001,2012,16,46.35
VMM_P04_001,2012,17,13.46
VMM_P04_001,2012,18,96.86
VMM_P04_001,2012,19,48.41
