observatie,datum,property,waarde,eenheid,locatie,procedure
http://example.org/peilmeting_2017-02-23diepte_tov_referentiepunt,2017-02-23,http://example.org/diepte_tov_referentiepunt,1.38,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2020-03-23filterstatus,2020-03-23,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2020-03-23peil_mtaw,2020-03-23,http://example.org/peil_mtaw,8.88,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2020-03-23zoet,2020-03-23,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2020-03-23filtertoestand,2020-03-23,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2020-03-23diepte_tov_referentiepunt,2020-03-23,http://example.org/diepte_tov_referentiepunt,0.9,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-03-01peil_mtaw,2011-03-01,http://example.org/peil_mtaw,8.87,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-03-01filterstatus,2011-03-01,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2011-03-01zoet,2011-03-01,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2011-03-01diepte_tov_referentiepunt,2011-03-01,http://example.org/diepte_tov_referentiepunt,0.91,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-03-01filtertoestand,2011-03-01,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-07-28filtertoestand,2023-07-28,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-07-28peil_mtaw,2023-07-28,http://example.org/peil_mtaw,7.20,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-07-28zoet,2023-07-28,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2023-07-28filterstatus,2023-07-28,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2023-07-28diepte_tov_referentiepunt,2023-07-28,http://example.org/diepte_tov_referentiepunt,2.58,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-03-25zoet,2013-03-25,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2013-03-25filtertoestand,2013-03-25,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2013-03-25peil_mtaw,2013-03-25,http://example.org/peil_mtaw,8.87,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-03-25diepte_tov_referentiepunt,2013-03-25,http://example.org/diepte_tov_referentiepunt,0.91,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-03-25filterstatus,2013-03-25,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2013-09-30peil_mtaw,2013-09-30,http://example.org/peil_mtaw,7.45,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-09-30diepte_tov_referentiepunt,2013-09-30,http://example.org/diepte_tov_referentiepunt,2.33,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-09-30filterstatus,2013-09-30,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2013-09-30filtertoestand,2013-09-30,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2013-09-30zoet,2013-09-30,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2007-12-12zoet,2007-12-12,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2007-12-12peil_mtaw,2007-12-12,http://example.org/peil_mtaw,9.00,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-12-12diepte_tov_referentiepunt,2007-12-12,http://example.org/diepte_tov_referentiepunt,0.78,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-12-12filterstatus,2007-12-12,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2007-12-12filtertoestand,2007-12-12,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2011-02-04diepte_tov_referentiepunt,2011-02-04,http://example.org/diepte_tov_referentiepunt,0.9,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-02-04peil_mtaw,2011-02-04,http://example.org/peil_mtaw,8.88,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-02-04filtertoestand,2011-02-04,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2011-02-04filterstatus,2011-02-04,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2011-02-04zoet,2011-02-04,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-05-25zoet,2021-05-25,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-05-25peil_mtaw,2021-05-25,http://example.org/peil_mtaw,8.15,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-05-25filtertoestand,2021-05-25,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2021-05-25filterstatus,2021-05-25,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2021-05-25diepte_tov_referentiepunt,2021-05-25,http://example.org/diepte_tov_referentiepunt,1.63,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2014-08-28filterstatus,2014-08-28,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2014-08-28filtertoestand,2014-08-28,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2014-08-28peil_mtaw,2014-08-28,http://example.org/peil_mtaw,8.60,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2014-08-28zoet,2014-08-28,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2014-08-28diepte_tov_referentiepunt,2014-08-28,http://example.org/diepte_tov_referentiepunt,1.18,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-07-23peil_mtaw,2021-07-23,http://example.org/peil_mtaw,7.73,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-07-23zoet,2021-07-23,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-07-23filterstatus,2021-07-23,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2021-07-23filtertoestand,2021-07-23,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2021-07-23diepte_tov_referentiepunt,2021-07-23,http://example.org/diepte_tov_referentiepunt,2.05,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2006-10-20diepte_tov_referentiepunt,2006-10-20,http://example.org/diepte_tov_referentiepunt,2.25,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2006-10-20peil_mtaw,2006-10-20,http://example.org/peil_mtaw,7.53,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2006-10-20zoet,2006-10-20,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2006-10-20filtertoestand,2006-10-20,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2006-10-20filterstatus,2006-10-20,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2013-06-21filterstatus,2013-06-21,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2013-06-21zoet,2013-06-21,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2013-06-21peil_mtaw,2013-06-21,http://example.org/peil_mtaw,7.82,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-06-21filtertoestand,2013-06-21,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2013-06-21diepte_tov_referentiepunt,2013-06-21,http://example.org/diepte_tov_referentiepunt,1.96,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-12-19peil_mtaw,2019-12-19,http://example.org/peil_mtaw,7.64,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-12-19diepte_tov_referentiepunt,2019-12-19,http://example.org/diepte_tov_referentiepunt,2.14,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-12-19filtertoestand,2019-12-19,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2019-12-19filterstatus,2019-12-19,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2019-12-19zoet,2019-12-19,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2020-10-27diepte_tov_referentiepunt,2020-10-27,http://example.org/diepte_tov_referentiepunt,2.58,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2020-10-27peil_mtaw,2020-10-27,http://example.org/peil_mtaw,7.20,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2020-10-27zoet,2020-10-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2020-10-27filtertoestand,2020-10-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2020-10-27filterstatus,2020-10-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2007-03-20peil_mtaw,2007-03-20,http://example.org/peil_mtaw,8.54,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-03-20diepte_tov_referentiepunt,2007-03-20,http://example.org/diepte_tov_referentiepunt,1.24,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-03-20filterstatus,2007-03-20,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2007-03-20filtertoestand,2007-03-20,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2007-03-20zoet,2007-03-20,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2018-04-26peil_mtaw,2018-04-26,http://example.org/peil_mtaw,8.51,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-04-26zoet,2018-04-26,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2018-04-26filterstatus,2018-04-26,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2018-04-26filtertoestand,2018-04-26,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2018-04-26diepte_tov_referentiepunt,2018-04-26,http://example.org/diepte_tov_referentiepunt,1.27,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-03-21zoet,2013-03-21,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2013-03-21filtertoestand,2013-03-21,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2013-03-21diepte_tov_referentiepunt,2013-03-21,http://example.org/diepte_tov_referentiepunt,0.86,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-03-21peil_mtaw,2013-03-21,http://example.org/peil_mtaw,8.92,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-03-21filterstatus,2013-03-21,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2021-12-21filtertoestand,2021-12-21,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2021-12-21filterstatus,2021-12-21,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2021-12-21diepte_tov_referentiepunt,2021-12-21,http://example.org/diepte_tov_referentiepunt,0.97,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-12-21zoet,2021-12-21,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-12-21peil_mtaw,2021-12-21,http://example.org/peil_mtaw,8.81,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2015-10-30filterstatus,2015-10-30,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2015-10-30zoet,2015-10-30,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2015-10-30diepte_tov_referentiepunt,2015-10-30,http://example.org/diepte_tov_referentiepunt,2.83,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2015-10-30filtertoestand,2015-10-30,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2015-10-30peil_mtaw,2015-10-30,http://example.org/peil_mtaw,6.95,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-02-26peil_mtaw,2018-02-26,http://example.org/peil_mtaw,8.81,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-02-26diepte_tov_referentiepunt,2018-02-26,http://example.org/diepte_tov_referentiepunt,0.97,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-02-26filterstatus,2018-02-26,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2018-02-26filtertoestand,2018-02-26,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2018-02-26zoet,2018-02-26,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2017-06-26peil_mtaw,2017-06-26,http://example.org/peil_mtaw,7.06,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-06-26filtertoestand,2017-06-26,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2017-06-26diepte_tov_referentiepunt,2017-06-26,http://example.org/diepte_tov_referentiepunt,2.72,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-06-26filterstatus,2017-06-26,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2017-06-26zoet,2017-06-26,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2019-09-19zoet,2019-09-19,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2019-09-19peil_mtaw,2019-09-19,http://example.org/peil_mtaw,6.87,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-09-19filterstatus,2019-09-19,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2019-09-19diepte_tov_referentiepunt,2019-09-19,http://example.org/diepte_tov_referentiepunt,2.91,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-09-19filtertoestand,2019-09-19,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2026-01-27zoet,2026-01-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2026-01-27filterstatus,2026-01-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2026-01-27diepte_tov_referentiepunt,2026-01-27,http://example.org/diepte_tov_referentiepunt,2.32,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2026-01-27peil_mtaw,2026-01-27,http://example.org/peil_mtaw,7.46,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2026-01-27filtertoestand,2026-01-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2012-02-27zoet,2012-02-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2012-02-27diepte_tov_referentiepunt,2012-02-27,http://example.org/diepte_tov_referentiepunt,1.45,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2012-02-27filterstatus,2012-02-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2012-02-27filtertoestand,2012-02-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2012-02-27peil_mtaw,2012-02-27,http://example.org/peil_mtaw,8.33,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2008-11-25peil_mtaw,2008-11-25,http://example.org/peil_mtaw,8.77,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2008-11-25filterstatus,2008-11-25,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2008-11-25filtertoestand,2008-11-25,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2008-11-25zoet,2008-11-25,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2008-11-25diepte_tov_referentiepunt,2008-11-25,http://example.org/diepte_tov_referentiepunt,1.01,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2009-02-11diepte_tov_referentiepunt,2009-02-11,http://example.org/diepte_tov_referentiepunt,0.7,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2009-02-11zoet,2009-02-11,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2009-02-11peil_mtaw,2009-02-11,http://example.org/peil_mtaw,9.08,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2009-02-11filtertoestand,2009-02-11,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2009-02-11filterstatus,2009-02-11,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2013-04-22filtertoestand,2013-04-22,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2013-04-22filterstatus,2013-04-22,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2013-04-22diepte_tov_referentiepunt,2013-04-22,http://example.org/diepte_tov_referentiepunt,1.36,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2013-04-22zoet,2013-04-22,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2013-04-22peil_mtaw,2013-04-22,http://example.org/peil_mtaw,8.42,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2015-10-16zoet,2015-10-16,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2015-10-16diepte_tov_referentiepunt,2015-10-16,http://example.org/diepte_tov_referentiepunt,2.8,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2015-10-16filterstatus,2015-10-16,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2015-10-16filtertoestand,2015-10-16,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2015-10-16peil_mtaw,2015-10-16,http://example.org/peil_mtaw,6.98,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-04-27peil_mtaw,2023-04-27,http://example.org/peil_mtaw,8.50,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-04-27diepte_tov_referentiepunt,2023-04-27,http://example.org/diepte_tov_referentiepunt,1.28,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
